_timestamp,draft_number,draft_round,draft_year,player_id,player_name,position,team_id,team_market,team_name
1554562309,199,6,2000,41c44740-d0f6-44ab-8347-3b5d515e5ecf,Tom Brady,QB,97354895-8c77-4fd4-a860-32e62ea7382a,New England,Patriots
1554562309,62,2,2014,42de9d1d-0352-460b-9172-9452414fd7fd,Jimmy Garoppolo,QB,97354895-8c77-4fd4-a860-32e62ea7382a,New England,Patriots
1554562309,16,1,2013,19d00799-4271-40ac-b5c4-4ea8b410a704,E.J. Manuel,QB,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Buffalo,Bills
1554562309,8,1,2012,5812204c-6dae-4450-8011-99e0f72864ac,Ryan Tannehill,QB,4809ecb0-abd3-451d-9c4a-92a90b83ca06,Miami,Dolphins
1554562309,1,1,2001,b797d6fa-1520-4b3d-a212-157afd4a3bd0,Michael Vick,QB,e6aa13a4-0055-48a9-bc41-be28dc106929,Atlanta,Falcons
1554562309,39,2,2013,cfc93f5e-105e-4a5e-88d3-f4279893cfa8,Geno Smith,QB,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,New York,Jets
1554562309,194,6,2006,12815867-476b-4c85-a2eb-6a6a54cf563e,Bruce Gradkowski,QB,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Tampa Bay,Buccaneers
1554562309,115,4,2013,d4dd3d0b-5023-415d-ad15-94f294c561b1,Landry Jones,QB,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Pittsburgh,Steelers
1554562309,11,1,2004,ea357add-1a41-4a8b-8f34-bbfade7f4d98,Ben Roethlisberger,QB,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Pittsburgh,Steelers
1554562309,35,2,2011,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,Andy Dalton,QB,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Cincinnati,Bengals
1554562309,164,5,2014,d4b30988-e8c5-4689-8037-f79a0d3c2774,AJ McCarron,QB,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Cincinnati,Bengals
1554562309,18,1,2008,64797df2-efd3-4b27-86ee-1d48f7edb09f,Joe Flacco,QB,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Baltimore,Ravens
1554562309,180,6,2011,7f3ef024-eb34-46af-8b9e-544cdf09378f,Tyrod Taylor,QB,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Baltimore,Ravens
1554562309,22,1,2014,7ebbfdef-1185-4896-a323-e6d5669a8345,Johnny Manziel,QB,d5a2eb42-8065-4174-ab79-0a6fa820e35e,Cleveland,Browns
1554562309,187,6,1998,7d8eba61-208d-4d91-86cd-704ad05cb7f4,Matt Hasselbeck,QB,a20471b4-a8d9-40c7-95ad-90cc30e46932,Green Bay,Packers
1554562309,1,1,2012,e3181493-6a2a-4e95-aa6f-3fc1ddeb7512,Andrew Luck,QB,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Indianapolis,Colts
1554562309,250,7,2005,0742d2ea-1cf2-49a6-a150-77ba6e034d8c,Ryan Fitzpatrick,QB,39f349de-6463-4803-ad70-f1e0f144f5ed,St. Louis,Rams
1554562309,135,4,2014,ba2e7ff8-ed39-4fd1-85e3-d263a946a212,Tom Savage,QB,82d2d380-3834-4938-835f-aec541e5ece7,Houston,Texans
1554562309,74,3,2011,f82d4ebb-cda9-4b79-ade0-9ef468d2c101,Ryan Mallett,QB,97354895-8c77-4fd4-a860-32e62ea7382a,New England,Patriots
1554562309,3,1,2014,6723249c-5fb5-4b0a-9373-cb59cdc99ec8,Blake Bortles,QB,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Jacksonville,Jaguars
1554562309,57,2,2008,f55053e4-4bfd-495d-981a-d62e3662f01b,Chad Henne,QB,4809ecb0-abd3-451d-9c4a-92a90b83ca06,Miami,Dolphins
1554562309,81,3,2006,34cc7f47-9f14-4661-b9af-c9d3b2fc873a,Charlie Whitehurst,QB,9dbb9060-ba0f-4920-829e-16d4d9246b5d,San Diego,Chargers
1554562309,178,6,2014,7e655b10-5853-479c-a6de-927c4323d186,Zach Mettenberger,QB,d26a1ca5-722d-4274-8f97-c92e49c96315,Tennessee,Titans
1554562309,57,2,2012,0847010c-9a77-4f0b-9d63-c8b4b224d263,Brock Osweiler,QB,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Denver,Broncos
1554562309,1,1,1998,aae6d92e-5f28-43ee-b0dc-522e80e99f76,Peyton Manning,QB,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Indianapolis,Colts
1554562309,163,5,2014,20729a55-0183-46d8-9cf6-67063f184e36,Aaron Murray,QB,6680d28d-d4d2-49f6-aace-5292d3ec02c2,Kansas City,Chiefs
1554562309,1,1,2005,2fda010a-8c62-4c07-b601-4ba03f57e6af,Alex Smith,QB,f0e724b0-4cbf-495a-be47-013907608da9,San Francisco,49ers
1554562309,49,2,2006,da2d3510-355a-4a0d-a79d-bd96b4cfcecb,Kellen Clemens,QB,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,New York,Jets
1554562309,4,1,2004,e47706c7-e14d-41fb-b13b-83a835a1f3bc,Philip Rivers,QB,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,New York,Giants
1554562309,90,3,2004,1f09583f-dcc1-43e8-a7fc-f063d2c96508,Matt Schaub,QB,e6aa13a4-0055-48a9-bc41-be28dc106929,Atlanta,Falcons
1554562309,36,2,2014,9f026fc0-4449-4dc5-a226-2e2830619381,Derek Carr,QB,1c1cec48-6352-4556-b789-35304c1a6ae1,Oakland,Raiders
1554562309,22,1,2012,01291a8d-d97c-4d88-b497-b5ad4b72f626,Brandon Weeden,QB,d5a2eb42-8065-4174-ab79-0a6fa820e35e,Cleveland,Browns
1554562309,88,3,2012,c8232b55-6617-4dd9-a7cf-cf14cd9a29ab,Nick Foles,QB,386bdbf9-9eea-4869-bb9a-274b0bc66e80,Philadelphia,Eagles
1554562309,98,4,2013,da7cb0cc-543e-47d5-b29a-2ba2b341bd14,Matt Barkley,QB,386bdbf9-9eea-4869-bb9a-274b0bc66e80,Philadelphia,Eagles
1554562309,5,1,2009,e6c40f79-1bbd-4f62-9391-7f535f110c0d,Mark Sanchez,QB,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,New York,Jets
1554562309,1,1,2004,6cb6226e-f08c-4192-95f1-69709ed686c6,Eli Manning,QB,9dbb9060-ba0f-4920-829e-16d4d9246b5d,San Diego,Chargers
1554562309,110,4,2013,cb6e47f1-ace7-44c7-893e-1d6d37fc46bd,Ryan Nassib,QB,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,New York,Giants
1554562309,85,3,2010,3699dfd9-d437-43f7-b674-adbb31e7e64b,Colt McCoy,QB,d5a2eb42-8065-4174-ab79-0a6fa820e35e,Cleveland,Browns
1554562309,2,1,2012,8dfb370d-460c-4bfc-9d62-888687248783,Robert Griffin III,QB,22052ff7-c065-42ee-bc8f-c4691c50e624,Washington,Redskins
1554562309,102,4,2012,bbd0942c-6f77-4f83-a6d0-66ec6548019e,Kirk Cousins,QB,22052ff7-c065-42ee-bc8f-c4691c50e624,Washington,Redskins
1554562309,24,1,2005,0ce48193-e2fa-466e-a986-33f751add206,Aaron Rodgers,QB,a20471b4-a8d9-40c7-95ad-90cc30e46932,Green Bay,Packers
1554562309,209,7,2008,53e3389f-6db2-41d6-bddf-e1246cb776fb,Matt Flynn,QB,a20471b4-a8d9-40c7-95ad-90cc30e46932,Green Bay,Packers
1554562309,1,1,2009,ade43b1a-0601-4672-83b6-d246bc066a19,Matthew Stafford,QB,c5a59daa-53a7-4de0-851f-fb12be893e9e,Detroit,Lions
1554562309,145,5,2005,bbfcacdd-b6ae-48df-8911-764bb7e0fcdb,Dan Orlovsky,QB,c5a59daa-53a7-4de0-851f-fb12be893e9e,Detroit,Lions
1554562309,12,1,2011,3467ae3e-4ddf-450d-8f36-b741ea3a2564,Christian Ponder,QB,33405046-04ee-4058-a950-d606f8c30852,Minnesota,Vikings
1554562309,230,7,2005,8263e101-aa33-435f-bf0f-388e1c4eeb59,Matt Cassel,QB,97354895-8c77-4fd4-a860-32e62ea7382a,New England,Patriots
1554562309,32,1,2014,d4cb52a9-f6b4-42ed-b40b-27bff5f1eea7,Teddy Bridgewater,QB,33405046-04ee-4058-a950-d606f8c30852,Minnesota,Vikings
1554562309,253,7,2012,dcb9c467-c17b-4b98-9513-4f6bc3ac1a3d,Chandler Harnish,QB,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Indianapolis,Colts
1554562309,48,2,2010,01654256-1c2b-4729-a166-dd54358a71da,Jimmy Clausen,QB,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Carolina,Panthers
1554562309,183,6,2014,eab69ec2-9cba-4783-8260-cf99121ed2c8,David Fales,QB,7b112545-38e6-483c-a55c-96cf6ee49cb8,Chicago,Bears
1554562309,11,1,2006,ecd3bc0f-04dd-4945-9454-3fc4722fa5a8,Jay Cutler,QB,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Denver,Broncos
1554562309,1,1,2011,214e55e4-a089-412d-9598-a16495df0d25,Cam Newton,QB,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Carolina,Panthers
1554562309,199,6,2010,250199f2-1387-4b55-b96f-17fedea6db7f,Joe Webb III,QB,33405046-04ee-4058-a950-d606f8c30852,Minnesota,Vikings
1554562309,213,6,2005,72fbe462-91c5-4c84-9640-e8ad7cad6447,Derek Anderson,QB,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Baltimore,Ravens
1554562309,106,4,2004,31305637-a7a6-4d38-a617-2d928a9ce425,Luke McCown,QB,d5a2eb42-8065-4174-ab79-0a6fa820e35e,Cleveland,Browns
1554562309,32,2,2001,bb5957e6-ce7d-47ab-8036-22191ffc1c44,Drew Brees,QB,9dbb9060-ba0f-4920-829e-16d4d9246b5d,San Diego,Chargers
1554562309,152,5,2011,20170818-32ab-4892-987e-ea75efcd8c4f,T.J. Yates,QB,82d2d380-3834-4938-835f-aec541e5ece7,Houston,Texans
1554562309,3,1,2008,7e648a0b-fdc8-4661-a587-5826f2cac11b,Matt Ryan,QB,e6aa13a4-0055-48a9-bc41-be28dc106929,Atlanta,Falcons
1554562309,249,7,2013,9ea8eb0a-32f3-4eab-992f-71e607ec65eb,Sean Renfree,QB,e6aa13a4-0055-48a9-bc41-be28dc106929,Atlanta,Falcons
1554562309,122,4,2010,853c2e4e-7363-4f00-93dd-a9f514407225,Mike Kafka,QB,386bdbf9-9eea-4869-bb9a-274b0bc66e80,Philadelphia,Eagles
1554562309,81,3,2002,a261fd0a-b096-4db7-bd51-2f13bde485da,Josh McCown,QB,de760528-1dc0-416a-a978-b510d20692ff,Arizona,Cardinals
1554562309,73,3,2013,e1235f1e-26ce-438c-8168-3b1ded4ab893,Mike Glennon,QB,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Tampa Bay,Buccaneers
1554562309,75,3,2012,409d4cac-ee90-4470-9710-ebe671678339,Russell Wilson,QB,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Seattle,Seahawks
1554562309,64,2,2006,41d6830d-9512-4f40-bd74-2125b2f84416,Tarvaris Jackson,QB,33405046-04ee-4058-a950-d606f8c30852,Minnesota,Vikings
1554562309,43,2,2007,22fb2b54-4936-4e8a-a48d-62096c0c9bb1,Drew Stanton,QB,c5a59daa-53a7-4de0-851f-fb12be893e9e,Detroit,Lions
1554562309,1,1,2003,57ad34b3-f60d-4b2d-9e01-3cb5a9451c37,Carson Palmer,QB,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Cincinnati,Bengals
1554562309,185,6,2012,a432666c-9ffd-4094-9071-a9d49d0e20c1,Ryan Lindley,QB,de760528-1dc0-416a-a978-b510d20692ff,Arizona,Cardinals
1554562309,36,2,2011,068b70bc-9558-4e99-b729-754fd28937ed,Colin Kaepernick,QB,f0e724b0-4cbf-495a-be47-013907608da9,San Francisco,49ers
1554562309,160,5,2008,73e133bf-d3f7-4fda-bd25-2fde66cb8ee1,Josh Johnson,QB,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Tampa Bay,Buccaneers
1554562309,10,1,2011,de816e24-8442-49a4-99cd-dde7e7c05863,Blaine Gabbert,QB,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Jacksonville,Jaguars
1554562309,103,4,2015,609ab653-c3d4-4138-a2d9-c697a34174ad,Bryce Petty,QB,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,New York,Jets
1554562309,194,6,2014,5881b91d-5797-49f9-b0a1-becbb7068ee7,Keith Wenning,QB,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Baltimore,Ravens
1554562309,2,1,2015,7c16c04c-04de-41f3-ac16-ad6a9435e3f7,Marcus Mariota,QB,d26a1ca5-722d-4274-8f97-c92e49c96315,Tennessee,Titans
1554562309,17,1,2009,8c7cd76d-74a0-4440-885a-07f92f9a75d7,Josh Freeman,QB,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Tampa Bay,Buccaneers
1554562309,221,7,2013,c6345d52-4a43-4bc2-80bb-d25480f10527,Brad Sorensen,QB,9dbb9060-ba0f-4920-829e-16d4d9246b5d,San Diego,Chargers
1554562309,250,7,2015,e23dc743-ecee-4cf3-a263-69d3da3bae94,Trevor Siemian,QB,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Denver,Broncos
1554562309,1,1,2010,cc3640b0-7560-431f-84ab-599e9dc8cac6,Sam Bradford,QB,39f349de-6463-4803-ad70-f1e0f144f5ed,St. Louis,Rams
1554562309,147,5,2015,e97f5ca9-186e-4346-ae65-1cd757ada455,Brett Hundley,QB,a20471b4-a8d9-40c7-95ad-90cc30e46932,Green Bay,Packers
1554562309,1,1,2015,fb3b36fc-b985-4807-8199-d038d7e62a93,Jameis Winston,QB,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Tampa Bay,Buccaneers
1554562309,75,3,2015,5b64cbb5-0af6-4efc-a441-31c1f33d2eab,Garrett Grayson,QB,0d855753-ea21-4953-89f9-0e20aff9eb73,New Orleans,Saints
1554562309,89,3,2015,91ead748-e3b0-4926-bd3b-3e327b44e6bc,Sean Mannion,QB,39f349de-6463-4803-ad70-f1e0f144f5ed,St. Louis,Rams
1554562309,91,3,2016,ad2258ab-67f0-41c2-bcf3-f3ba145187dc,Jacoby Brissett,QB,97354895-8c77-4fd4-a860-32e62ea7382a,New England,Patriots
1554562309,223,7,2016,0b2fccc4-945f-439d-a6df-9db87fb87398,Brandon Doughty,QB,4809ecb0-abd3-451d-9c4a-92a90b83ca06,Miami,Dolphins
1554562309,139,4,2016,92c02ef1-8400-4f5a-9420-6458755e14d4,Cardale Jones,QB,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Buffalo,Bills
1554562309,51,2,2016,8f924766-111c-4cf2-a13b-2221e1013909,Christian Hackenberg,QB,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,New York,Jets
1554562309,207,6,2016,4d517d8f-fe4d-4c89-9a2a-fee836ba4a71,Jeff Driskel,QB,f0e724b0-4cbf-495a-be47-013907608da9,San Francisco,49ers
1554562309,93,3,2016,573f7acc-376b-4f37-8039-5c4c15c4a508,Cody Kessler,QB,d5a2eb42-8065-4174-ab79-0a6fa820e35e,Cleveland,Browns
1554562309,162,5,2016,cd571cfc-9b44-4b69-a801-431db9aaa85e,Kevin Hogan,QB,6680d28d-d4d2-49f6-aace-5292d3ec02c2,Kansas City,Chiefs
1554562309,201,6,2016,a8c3bcd7-69d0-4c5e-a876-6b33857942bc,Brandon Allen,QB,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Jacksonville,Jaguars
1554562309,100,4,2016,f1ec6243-aaca-4237-85fb-9699bc90aa09,Connor Cook,QB,1c1cec48-6352-4556-b789-35304c1a6ae1,Oakland,Raiders
1554562309,26,1,2016,19e253df-b121-43e4-a222-6df5fa8ad93f,Paxton Lynch,QB,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Denver,Broncos
1554562309,135,4,2016,86197778-8d4b-4eba-affe-08ef7be7c70b,Dak Prescott,QB,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Dallas,Cowboys
1554562309,187,6,2016,e1c506bd-9e36-45e7-b2b9-fff6a9728a06,Nate Sudfeld,QB,22052ff7-c065-42ee-bc8f-c4691c50e624,Washington,Redskins
1554562309,2,1,2016,e9a5c16b-4472-4be9-8030-3f77be7890cb,Carson Wentz,QB,386bdbf9-9eea-4869-bb9a-274b0bc66e80,Philadelphia,Eagles
1554562309,191,6,2016,bfd0c6e3-dc98-4280-bd6a-f82902c0f46b,Jake Rudock,QB,c5a59daa-53a7-4de0-851f-fb12be893e9e,Detroit,Lions
1554562309,234,7,2013,40a19e4d-a6c1-4bee-a7b4-5ed61ae75323,Zac Dysert,QB,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Denver,Broncos
1554562309,1,1,2016,aba8f925-ffbf-4654-bfa7-a25d3d237494,Jared Goff,QB,2eff2a03-54d4-46ba-890e-2bc3925548f3,Los Angeles,Rams
1554562309,171,5,2017,4e4ba1f9-35c6-4e41-85f5-d8f12d32f459,Nathan Peterman,QB,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Buffalo,Bills
1554562309,135,4,2017,15bedebc-839e-450a-86f6-1f5ad1f4f820,Joshua Dobbs,QB,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Pittsburgh,Steelers
1554562309,52,2,2017,2a78e2e7-4ef3-4cdd-85e8-0d254b65143e,DeShone Kizer,QB,d5a2eb42-8065-4174-ab79-0a6fa820e35e,Cleveland,Browns
1554562309,215,6,2017,5e5ea79d-7127-4e65-9cd5-b2a0a1fe910e,Brad Kaaya,QB,c5a59daa-53a7-4de0-851f-fb12be893e9e,Detroit,Lions
1554562309,12,1,2017,eec5265c-7731-4bb6-8af2-4f98a67f9ab7,Deshaun Watson,QB,82d2d380-3834-4938-835f-aec541e5ece7,Houston,Texans
1554562309,10,1,2017,11cad59d-90dd-449c-a839-dddaba4fe16c,Patrick Mahomes II,QB,6680d28d-d4d2-49f6-aace-5292d3ec02c2,Kansas City,Chiefs
1554562309,87,3,2017,b45cd0e5-42b3-4847-aeec-a3afd07a0160,Davis Webb,QB,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,New York,Giants
1554562309,2,1,2017,7a1b8f1a-9024-4897-86b0-01c63e00305e,Mitchell Trubisky,QB,7b112545-38e6-483c-a55c-96cf6ee49cb8,Chicago,Bears
1554562309,214,6,2014,56073e7b-84ca-4d4a-a2e7-1bfc0277e8d4,Garrett Gilbert,QB,39f349de-6463-4803-ad70-f1e0f144f5ed,St. Louis,Rams
1554562309,104,3,2017,6608fdbf-6c93-47cc-ad44-9da2fda598ce,C.J. Beathard,QB,f0e724b0-4cbf-495a-be47-013907608da9,San Francisco,49ers
1554562309,219,7,2018,e2104140-4ce0-42a8-8b00-346b4a9258b2,Danny Etling,QB,97354895-8c77-4fd4-a860-32e62ea7382a,New England,Patriots
1554562309,199,6,2018,b88e39e6-3247-4f85-9909-c18d373eaeee,Luke Falk,QB,d26a1ca5-722d-4274-8f97-c92e49c96315,Tennessee,Titans
1554562309,7,1,2018,3069db07-aa43-4503-ab11-2ae5c0002721,Josh Allen,QB,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Buffalo,Bills
1554562309,3,1,2018,13d826c5-9b22-4e0a-a877-02d8c84c546b,Sam Darnold,QB,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,New York,Jets
1554562309,32,1,2018,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,Lamar Jackson,QB,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Baltimore,Ravens
1554562309,76,3,2018,be4ca0ad-f3d6-4b98-a37f-79d0cbc06390,Mason Rudolph,QB,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Pittsburgh,Steelers
1554562309,1,1,2018,30198d30-9769-4e10-ac86-b4c91d940802,Baker Mayfield,QB,d5a2eb42-8065-4174-ab79-0a6fa820e35e,Cleveland,Browns
1554562309,203,6,2018,ca457f6a-eb43-418a-97a7-4f4304dc5875,Tanner Lee,QB,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Jacksonville,Jaguars
1554562309,253,7,2017,878d95f5-22d9-4f20-a3ec-2b5b117a8c5c,Chad Kelly,QB,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Denver,Broncos
1554562309,171,5,2018,f4808328-86e9-459d-a2bc-18e90c7d211e,Mike White,QB,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Dallas,Cowboys
1554562309,108,4,2018,d11ad65e-9d24-4157-9f5b-ef8495bcc791,Kyle Lauletta,QB,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,New York,Giants
1554562309,10,1,2018,5c079a21-ae9e-4b38-a69a-47706fa8dd67,Josh Rosen,QB,de760528-1dc0-416a-a978-b510d20692ff,Arizona,Cardinals
